Price,Adj Close,Close,High,Low,Open,Volume,SMA_10,EMA_10,RSI,MACD_12_26_9,MACDs_12_26_9,BBM_20,BBU_20,BBL_20,Target
Ticker,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,,,,,,,,,
Date,,,,,,,,,,,,,,,
2015-07-06,4991.93994140625,4991.93994140625,5020.7099609375,4960.93017578125,4963.7998046875,1741500000,5058.87802734375,5034.844112243642,45.67316345826935,-12.887893772222014,1.3760711055144514,5061.746508789062,5178.612118360152,4944.880899217973,4997.4599609375
2015-07-07,4997.4599609375,4997.4599609375,5001.990234375,4902.2099609375,4993.759765625,2132080000,5043.227001953125,5028.046993824342,43.07481675343907,-15.369838166036061,-1.9731107487956514,5060.538012695312,5179.6290156042,4941.447009786425,4909.759765625
2015-07-08,4909.759765625,4909.759765625,4965.4501953125,4901.509765625,4953.97998046875,1931520000,5018.193994140625,5006.540225060825,34.418816346789555,-24.135253620123876,-6.405539323061297,5055.332495117187,5190.965053837706,4919.699936396668,4922.39990234375
2015-07-09,4922.39990234375,4922.39990234375,4982.18994140625,4920.39990234375,4976.14990234375,1861600000,4998.19296875,4991.241984566811,26.2009442199368,-29.719368740546997,-11.068305206558438,5047.617993164063,5195.163932544161,4900.072053783964,4997.7001953125
2015-07-10,4997.7001953125,4997.7001953125,5008.0498046875,4966.509765625,4981.240234375,1590230000,4986.743994140625,4992.41620470239,38.11044865019533,-27.74884446712622,-14.404413058671995,5043.377514648438,5191.574600831132,4895.180428465744,5071.509765625
2015-07-13,5071.509765625,5071.509765625,5074.81005859375,5036.68017578125,5037.27001953125,1694140000,4985.843994140625,5006.796852142864,42.34406747850496,-20.000817339464447,-15.523693914830487,5044.397998046875,5193.09921398804,4895.69678210571,5104.89013671875
2015-07-14,5104.89013671875,5104.89013671875,5116.52001953125,5075.1201171875,5077.1201171875,1682660000,5000.485986328125,5024.631994793025,45.12197963510963,-11.039674547186223,-14.626890041301635,5048.143994140625,5199.0728608885165,4897.215127392734,5098.93994140625
2015-07-15,5098.93994140625,5098.93994140625,5125.31982421875,5088.1201171875,5111.10986328125,1691350000,5011.69296875,5038.142530540884,47.80270567035146,-4.3676873753474865,-12.575049508110807,5050.313500976563,5202.92858639709,4897.698415556036,5163.18017578125
2015-07-16,5163.18017578125,5163.18017578125,5163.18017578125,5128.56005859375,5138.18017578125,1823530000,5026.698974609375,5060.876647857313,54.335234679220534,6.034004317692961,-8.853238742950053,5055.228515625,5215.935859862828,4894.521171387172,5210.14013671875
2015-07-17,5210.14013671875,5210.14013671875,5210.16015625,5183.22998046875,5196.10986328125,1854450000,5046.7919921875,5088.015464013937,60.742184813017374,17.860808034402908,-3.510429387479461,5059.0880126953125,5230.973272061839,4887.202753328786,5218.85986328125
2015-07-20,5218.85986328125,5218.85986328125,5231.93994140625,5201.490234375,5223.18017578125,1814180000,5069.483984375,5111.805354789812,76.56761894892908,27.61887109339841,2.715430708696114,5064.181005859375,5248.852008181889,4879.5100035368605,5208.1201171875
2015-07-21,5208.1201171875,5208.1201171875,5229.0,5196.2998046875,5219.2001953125,1774570000,5090.55,5129.317129771209,73.41811927364138,34.09260034190265,8.990864635337422,5066.888500976563,5258.557517138338,4875.219484814787,5171.77001953125
2015-07-22,5171.77001953125,5171.77001953125,5184.740234375,5145.77978515625,5146.02978515625,2035730000,5116.751025390625,5137.035837000307,66.44072050446242,35.876367884912725,14.367965285252483,5067.472509765625,5260.404255077009,4874.54076445424,5146.41015625
2015-07-23,5146.41015625,5146.41015625,5197.0,5137.64013671875,5180.330078125,2003310000,5139.15205078125,5138.740258682069,63.61273944596781,34.84205002426552,18.46278223305509,5068.672509765625,5263.333799507312,4874.011220023939,5088.6298828125
2015-07-24,5088.6298828125,5088.6298828125,5167.5400390625,5084.509765625,5166.91015625,2004380000,5148.24501953125,5129.629281251237,58.8795867394297,29.025374046986144,20.575300595841302,5067.4945068359375,5261.330362653661,4873.658651018214,5039.77978515625
2015-07-27,5039.77978515625,5039.77978515625,5072.8798828125,5032.68994140625,5055.919921875,1942520000,5145.072021484375,5113.293009233967,53.59996677119894,20.240501897941613,20.508340856261366,5065.4580078125,5259.57374785262,4871.34226777238,5089.2099609375
2015-07-28,5089.2099609375,5089.2099609375,5097.68994140625,5025.60986328125,5063.43994140625,2025110000,5143.50400390625,5108.914273180063,66.32817900867072,17.070254243513773,19.82072353371185,5071.9949951171875,5259.638271405092,4884.351718829283,5111.72998046875
2015-07-29,5111.72998046875,5111.72998046875,5117.83984375,5080.0400390625,5097.85986328125,1890350000,5144.7830078125,5109.426219959823,66.92288623222815,16.188377961272636,19.094254419224008,5078.23798828125,5262.2291899254105,4894.24678663709,5128.77978515625
2015-07-30,5128.77978515625,5128.77978515625,5135.64990234375,5070.6201171875,5100.2998046875,1908480000,5141.34296875,5112.945049995537,63.07813725537958,16.673064690015053,18.610016473382217,5084.020971679687,5266.660045724378,4901.381897634997,5128.27978515625
2015-07-31,5128.27978515625,5128.27978515625,5155.02001953125,5122.3701171875,5148.18017578125,1926360000,5133.15693359375,5115.733183661121,56.6346381007924,16.822912529457426,18.25259568459726,5089.974462890625,5270.090900720009,4909.85802506124,5115.3798828125
2015-08-03,5115.3798828125,5115.3798828125,5143.080078125,5082.31982421875,5134.33984375,1790080000,5122.808935546875,5115.66894714319,51.2875590498326,15.71954854114938,17.745986255907685,5096.146459960937,5270.485494506402,4921.807425415473,5105.5498046875
2015-08-04,5105.5498046875,5105.5498046875,5125.89990234375,5092.4599609375,5110.9599609375,1819700000,5112.551904296875,5113.829103060338,50.80366991649242,13.891783645281976,16.975145733782544,5101.550952148437,5269.596808782312,4933.5050955145625,5139.93994140625
2015-08-05,5139.93994140625,5139.93994140625,5175.259765625,5131.85986328125,5132.77001953125,2041490000,5109.368896484375,5118.576528214139,46.95313840315671,15.04483591645112,16.589083770316257,5113.0599609375,5255.355359226926,4970.764562648074,5056.43994140625
2015-08-06,5056.43994140625,5056.43994140625,5149.93017578125,5035.41015625,5146.6298828125,2290950000,5100.371875,5107.278966976341,31.611286365229574,9.115804665470023,15.094427949347011,5119.761962890625,5234.133599826673,5005.390325954577,5043.5400390625
2015-08-07,5043.5400390625,5043.5400390625,5055.56005859375,5006.14990234375,5043.97021484375,2008360000,5095.862890625,5095.690070992006,29.232435008635434,3.337616408186477,12.743065641114905,5122.053955078125,5227.624864994099,5016.483045162151,5101.7998046875
2015-08-10,5101.7998046875,5101.7998046875,5112.47021484375,5081.10986328125,5081.72021484375,1784930000,5102.064892578125,5096.800931663914,38.680179084241544,3.420012992557531,10.878455111403431,5123.56845703125,5226.932323307077,5020.204590755422,5036.7900390625
2015-08-11,5036.7900390625,5036.7900390625,5089.330078125,5013.4501953125,5069.16015625,1912340000,5096.822900390625,5085.889860281838,36.4554027185326,-1.740369995385663,8.354690090045612,5120.1634521484375,5230.377745857974,5009.949158438901,5044.39013671875
2015-08-12,5044.39013671875,5044.39013671875,5055.75,4945.7900390625,4994.52001953125,2089460000,5090.088916015625,5078.344455997641,39.38441528088975,-5.157296227088409,5.652292826618808,5117.435961914062,5232.456810292815,5002.4151135353095,5033.56005859375
2015-08-13,5033.56005859375,5033.56005859375,5071.4599609375,5029.60986328125,5050.93994140625,1632340000,5080.566943359375,5070.201838287841,43.64925542062569,-8.639540433100592,2.7939261746749287,5110.9549560546875,5229.670976553748,4992.238935555627,5048.240234375
2015-08-14,5048.240234375,5048.240234375,5051.89013671875,5012.60986328125,5025.919921875,1487630000,5072.56298828125,5066.208819394597,51.05914512861703,-10.098269985937804,0.2154869425523822,5102.8599609375,5214.996110860552,4990.723811014447,5091.7001953125
2015-08-17,5091.7001953125,5091.7001953125,5092.68994140625,5022.419921875,5032.33984375,1510790000,5070.19501953125,5070.843615016034,50.31647769018448,-7.659177794588686,-1.3594460048758314,5096.501977539063,5194.469787005217,4998.534168072909,5059.35009765625
2015-08-18,5059.35009765625,5059.35009765625,5085.14013671875,5054.97021484375,5082.169921875,1501540000,5065.575048828125,5068.753884586982,43.5054414948491,-8.241558622438788,-2.7358685283884228,5089.0634765625,5172.923086914396,5005.203866210604,5019.0498046875
2015-08-19,5019.0498046875,5019.0498046875,5060.93017578125,4992.85009765625,5039.02978515625,1785420000,5053.48603515625,5059.716779150713,37.13630217986865,-11.81875718737956,-4.552446260186651,5081.427465820312,5161.295029196385,5001.559902444239,4877.490234375
2015-08-20,4877.490234375,4877.490234375,4986.509765625,4877.490234375,4973.490234375,2087000000,5035.591064453125,5026.584680100583,27.90672265509734,-25.779220279571746,-8.79780106406367,5067.981469726563,5184.104072425318,4951.858867027808,4706.0400390625
2015-08-21,4706.0400390625,4706.0400390625,4856.75,4706.0400390625,4801.0400390625,2768540000,5001.841064453125,4968.303836275476,21.81321422855582,-50.100063407732705,-17.05825353279748,5048.851977539062,5247.429907311006,4850.274047767119,4526.25
2015-08-24,4526.25,4526.25,4694.89990234375,4292.14013671875,4351.60986328125,3508840000,4944.286083984375,4887.930411498117,17.67589087017457,-82.9261394771429,-30.231830721666565,5023.17548828125,5329.993642089658,4716.357334472842,4506.490234375
2015-08-25,4506.490234375,4506.490234375,4689.5400390625,4506.10009765625,4687.27001953125,2612800000,4891.256103515625,4818.577652021187,14.067733985372342,-109.27582551326759,-46.04062967998677,4994.039501953125,5375.9398854080455,4612.139118498205,4697.5400390625
2015-08-26,4697.5400390625,4697.5400390625,4703.97021484375,4530.02978515625,4633.509765625,2631660000,4856.57109375,4796.570813301425,31.855405483465333,-113.43441761193117,-59.51938726637566,4973.330004882812,5372.872046956882,4573.787962808743,4812.7099609375
2015-08-27,4812.7099609375,4812.7099609375,4818.7099609375,4721.7900390625,4761.0498046875,2368880000,4834.486083984375,4799.505203780711,39.423782506756396,-106.21252970362457,-68.85801575382544,4957.526513671875,5356.182126481849,4558.870900861902,4828.31982421875
2015-08-28,4828.31982421875,4828.31982421875,4836.77978515625,4788.3798828125,4792.10986328125,1936540000,4812.49404296875,4804.744225678536,36.960000894032476,-98.09872495868512,-74.70615759479738,4942.528515625,5336.680183918149,4548.376847331851,4776.509765625
2015-08-31,4776.509765625,4776.509765625,4824.60986328125,4763.419921875,4798.68017578125,1839010000,4780.975,4799.610687486984,37.431173191734175,-94.75681736874776,-78.71628954958746,4925.585009765625,5317.579044651397,4533.590974879852,4636.10009765625
2015-09-01,4636.10009765625,4636.10009765625,4722.1298828125,4614.91015625,4673.60986328125,2253750000,4738.65,4769.881489335941,32.525264008787346,-102.25943516480947,-83.42491867263186,4902.112524414062,5304.807870051234,4499.41717877689,4749.97998046875
2015-09-02,4749.97998046875,4749.97998046875,4749.97998046875,4659.41015625,4704.419921875,1929080000,4711.743017578125,4766.263033178269,38.84666497668595,-97.88776973605582,-86.31748888531666,4882.614526367188,5274.44043124604,4490.788621488336,4733.5
2015-09-03,4733.5,4733.5,4800.18017578125,4721.91015625,4763.10009765625,1803320000,4697.343994140625,4760.306118054948,37.638622219597075,-94.66178791632228,-87.98634869151779,4866.467529296875,5254.732542023074,4478.202516570676,4683.919921875
2015-09-04,4683.919921875,4683.919921875,4712.669921875,4657.81982421875,4670.35009765625,1574720000,4695.131982421875,4746.4177187495025,34.06111153523169,-95.01064841605967,-89.39120863642617,4848.4865234375,5235.530324667722,4461.442722207278,4811.93017578125
2015-09-08,4811.93017578125,4811.93017578125,4815.0400390625,4754.89013671875,4769.72021484375,1765600000,4723.7,4758.329074573456,41.00199168096737,-83.98958555107038,-88.31088401935502,4833.9930419921875,5202.3553700118255,4465.6307139725495,4756.52978515625
2015-09-09,4756.52978515625,4756.52978515625,4862.8798828125,4746.72998046875,4856.27001953125,1963750000,4748.703955078125,4758.001931043054,40.55655849340818,-78.81710779444165,-86.41212877437235,4819.980029296875,5177.008103082364,4462.951955511386,4796.25
2015-09-10,4796.25,4796.25,4826.330078125,4746.52001953125,4749.9599609375,1845770000,4758.574951171875,4764.956125398862,46.84655827934816,-70.69783192584964,-83.26926940466781,4807.573022460938,5148.655666433559,4466.490378488316,4822.33984375
2015-09-11,4822.33984375,4822.33984375,4822.33984375,4763.14990234375,4770.72998046875,1686190000,4759.537939453125,4775.389528735433,55.088550025380584,-61.4496615082835,-78.90534782539096,4797.01201171875,5121.298995453801,4472.725027983699,4805.759765625
2015-09-14,4805.759765625,4805.759765625,4832.0,4791.080078125,4831.97998046875,1467740000,4757.28193359375,4780.911389988081,64.26725646248127,-54.826290216648886,-74.08953630364255,4784.88798828125,5087.000129049512,4482.775847512988,4860.52001953125
2015-09-15,4860.52001953125,4860.52001953125,4872.35009765625,4802.08984375,4819.31982421875,1587460000,4765.682958984375,4795.385686268657,67.44762125691658,-44.64389883362492,-68.20040880963903,4773.3289794921875,5041.835590870917,4504.822368113458,4889.240234375
2015-09-16,4889.240234375,4889.240234375,4893.43994140625,4848.14990234375,4860.43017578125,1666380000,4790.99697265625,4812.450149560719,61.247097999940415,-33.866408117696665,-61.33360867125056,4764.823486328125,5004.400096369707,4525.246876286543,4893.9501953125
2015-09-17,4893.9501953125,4893.9501953125,4960.8701171875,4880.5,4884.10986328125,1891510000,4805.393994140625,4827.268339697406,55.47617511648146,-24.660839782651237,-53.9990548935307,4758.568505859375,4975.6766345290425,4541.460377189708,4827.22998046875
2015-09-18,4827.22998046875,4827.22998046875,4878.7099609375,4819.08984375,4828.7099609375,3272150000,4814.7669921875,4827.2613652921955,49.931272324177854,-22.489875008738636,-47.69721891657229,4756.055493164063,4968.480800762741,4543.630185565385,4828.9501953125
2015-09-21,4828.9501953125,4828.9501953125,4881.4599609375,4795.91015625,4851.97998046875,2021530000,4829.27001953125,4827.568425295887,53.53000494341369,-20.39545669396375,-42.236866472050586,4762.201000976563,4975.643055404121,4548.758946549005,4756.72021484375
2015-09-22,4756.72021484375,4756.72021484375,4776.27978515625,4716.91015625,4762.2900390625,2042880000,4823.7490234375,4814.686932486407,58.940100638108134,-24.2840395708472,-38.64630109180992,4773.72451171875,4956.163838907994,4591.285184529506,4752.740234375
2015-09-23,4752.740234375,4752.740234375,4780.64013671875,4735.1298828125,4764.68994140625,1606330000,4823.370068359375,4803.423896466151,50.24439930860893,-27.371400214678033,-36.39132091638354,4786.03701171875,4919.09318607119,4652.980837366311,4734.47998046875
2015-09-24,4734.47998046875,4734.47998046875,4746.2099609375,4670.1201171875,4717.89013671875,1995820000,4817.19306640625,4790.888639012078,50.086497062892455,-30.9350061564719,-35.30005796440121,4787.884008789062,4916.726570097649,4659.041447480476,4686.5
2015-09-25,4686.5,4686.5,4785.22021484375,4659.47998046875,4782.41015625,2050530000,4803.60908203125,4771.908886464427,50.228373259756005,-37.20193226043921,-35.68043282360881,4781.573510742188,4917.4665555645715,4645.680465919804,4543.97021484375
2015-09-28,4543.97021484375,4543.97021484375,4665.2099609375,4529.41015625,4665.06005859375,2387610000,4777.430126953125,4730.465491624304,26.876136637524922,-53.05786084711781,-39.15591842831061,4767.356030273438,4937.7705352332305,4596.941525313645,4517.31982421875
2015-09-29,4517.31982421875,4517.31982421875,4596.06005859375,4487.06005859375,4551.0400390625,2293450000,4743.110107421875,4691.711733914203,28.279363750671692,-67.00190601933446,-44.72511594651539,4754.396533203125,4958.0580603604785,4550.735006045771,4620.16015625
2015-09-30,4620.16015625,4620.16015625,4620.16015625,4559.18017578125,4574.3798828125,2398350000,4716.202099609375,4678.702356157075,35.65509735848096,-68.95938608032338,-49.571969973276985,4753.599536132812,4959.324563629079,4547.874508636545,4627.080078125
2015-10-01,4627.080078125,4627.080078125,4628.22998046875,4559.2099609375,4624.4599609375,2133990000,4689.515087890625,4669.31648742397,33.58062121431105,-69.1551457952828,-53.48860513767816,4747.454541015625,4960.834405269961,4534.074676761289,4707.77978515625
2015-10-02,4707.77978515625,4707.77978515625,4707.77978515625,4552.33984375,4566.1298828125,2183320000,4677.570068359375,4676.309814284385,42.56286409584147,-62.082842494876786,-55.20745260911789,4746.168530273438,4960.211502492943,4532.125558053933,4781.259765625
2015-10-05,4781.259765625,4781.259765625,4785.91015625,4740.240234375,4742.1298828125,2005320000,4672.801025390625,4695.391623619042,44.150024614404366,-49.97271648144124,-54.16050538358256,4751.0355224609375,4963.539949454106,4538.531095467769,4748.35986328125
2015-10-06,4748.35986328125,4748.35986328125,4783.3701171875,4711.7900390625,4767.6298828125,2085020000,4671.964990234375,4705.022212648534,39.6657781496448,-42.53973000282167,-51.83635030743038,4747.857006835938,4958.419194526055,4537.29481914582,4791.14990234375
2015-10-07,4791.14990234375,4791.14990234375,4791.14990234375,4728.7099609375,4775.0498046875,2149890000,4675.80595703125,4720.681792593119,42.8581217642154,-32.817931440480606,-48.03266653404043,4749.5880126953125,4961.017829740557,4538.158195650068,4810.7900390625
2015-10-08,4810.7900390625,4810.7900390625,4819.06982421875,4737.93017578125,4775.06005859375,1984230000,4683.436962890625,4737.065110133007,48.777918690522945,-23.26040962130446,-43.07821515149324,4750.315014648438,4962.518974197989,4538.111055098886,4830.47021484375
2015-10-09,4830.47021484375,4830.47021484375,4841.3798828125,4804.58984375,4817.27978515625,1804260000,4697.833984375,4754.047856444051,50.11005374355957,-13.93731828046839,-37.25003577728827,4750.721533203125,4963.536722161921,4537.9063442443285,4838.64013671875
2015-10-12,4838.64013671875,4838.64013671875,4846.740234375,4818.169921875,4839.7900390625,1343820000,4727.3009765625,4769.42827103945,56.537688779017294,-5.822340490291936,-30.964496719889002,4752.365551757813,4967.466685851961,4537.264417663664,4796.60986328125
2015-10-13,4796.60986328125,4796.60986328125,4858.27978515625,4793.919921875,4809.240234375,1565060000,4755.22998046875,4774.370378719777,53.30059858593532,-2.750942775164731,-25.32178593094415,4749.1700439453125,4959.3485694496185,4538.9915184410065,4782.85009765625
2015-10-14,4782.85009765625,4782.85009765625,4820.08984375,4771.6201171875,4801.35009765625,1902460000,4771.498974609375,4775.912145799136,53.664012474996746,-1.4108723898061726,-20.539603222716554,4743.850537109375,4944.26067157391,4543.44040264484,4870.10009765625
2015-10-15,4870.10009765625,4870.10009765625,4870.10009765625,4795.2900390625,4799.43017578125,1942900000,4795.8009765625,4793.037227954975,63.126663031358376,6.615232583221768,-15.108636061528891,4742.658032226563,4939.560710441549,4545.755354011576,4886.68994140625
2015-10-16,4886.68994140625,4886.68994140625,4886.9501953125,4851.27978515625,4872.35986328125,1855290000,4813.6919921875,4810.064994037024,79.8848529026061,14.151510538348703,-9.256606741553373,4745.631030273437,4949.579764468473,4541.682296078402,4905.47021484375
2015-10-19,4905.47021484375,4905.47021484375,4915.490234375,4865.830078125,4873.5400390625,1619920000,4826.113037109375,4827.411397820065,84.31738395414978,21.39287250916459,-3.1267108914097808,4749.45703125,4962.648507008143,4536.265555491857,4880.97021484375
2015-10-20,4880.97021484375,4880.97021484375,4909.3701171875,4866.60009765625,4900.02001953125,1711700000,4839.374072265625,4837.149364551644,76.76677373930735,24.86809487935807,2.4722502627437892,4755.66953125,4976.8441161817545,4534.494946318245,4840.1201171875
2015-10-21,4840.1201171875,4840.1201171875,4904.85009765625,4836.4599609375,4903.97998046875,1895390000,4844.27109375,4837.689501394527,70.4405886508741,24.048753107024822,6.787550831599996,4760.038525390625,4984.398665547249,4535.678385234001,4920.0498046875
2015-10-22,4920.0498046875,4920.0498046875,4926.990234375,4861.7998046875,4875.9599609375,2156040000,4855.1970703125,4852.664101993249,70.39684632397997,29.50891621294977,11.331823907869952,4769.3170166015625,5004.322752985478,4534.311280217647,5031.85986328125
2015-10-23,5031.85986328125,5031.85986328125,5048.5498046875,4999.5400390625,5024.3798828125,2178270000,4875.33603515625,4885.245149500158,72.42786736667492,42.36985874828588,17.539430875953137,4786.585009765625,5045.505023010522,4527.664996520728,5034.7001953125
2015-10-26,5034.7001953125,5034.7001953125,5045.16015625,5012.740234375,5030.7998046875,1758690000,4894.942041015625,4912.4187941933105,77.08372782568134,52.18982757762842,24.469510216288192,4811.121508789062,5066.215457994752,4556.027559583373,5030.14990234375
2015-10-27,5030.14990234375,5030.14990234375,5040.080078125,5009.06982421875,5018.990234375,1986840000,4918.296044921875,4933.8244502206635,74.3688140993727,58.92579314638533,31.360766802307623,4836.763012695313,5069.640055812262,4603.885969578363,5095.68994140625
2015-10-28,5095.68994140625,5095.68994140625,5095.68994140625,5019.60009765625,5040.3798828125,2141130000,4949.580029296875,4963.254539527134,76.56256970981596,68.7600052619764,38.84061449424138,4860.539501953125,5097.3697031364845,4623.709300769766,5074.27001953125
2015-10-29,5074.27001953125,5074.27001953125,5084.6298828125,5066.89013671875,5071.0400390625,1928310000,4969.997021484375,4983.4391722551545,72.65711075575433,73.97257078402617,45.86700575219834,4882.898999023438,5111.210454945489,4654.5875431013865,5053.75
2015-10-30,5053.75,5053.75,5085.22021484375,5053.75,5079.759765625,2016390000,4986.70302734375,4996.222959117853,69.54227398264132,75.57657274571466,51.8089191509016,4900.197509765625,5125.042546596819,4675.352472934431,5127.14990234375
2015-11-02,5127.14990234375,5127.14990234375,5130.509765625,5061.47021484375,5065.64013671875,1888180000,5008.87099609375,5020.027857886198,78.40959070139095,81.82726082009322,57.812587484739936,4917.492016601563,5156.576600829298,4678.407432373828,5145.1298828125
2015-11-03,5145.1298828125,5145.1298828125,5163.47021484375,5109.68017578125,5114.31005859375,2028630000,5035.286962890625,5042.773680600071,80.91333089453997,87.22631959587216,63.69533390696638,4937.330517578125,5183.076994941866,4691.584040214384,5142.47998046875
2015-11-04,5142.47998046875,5142.47998046875,5162.56982421875,5122.77978515625,5155.6201171875,2096110000,5065.52294921875,5060.9020987580125,77.16408287608128,90.2509310469577,69.00645333496465,4954.897021484375,5206.797048255026,4702.996994713723,5127.740234375
